sample_id,mapping_info,alignment_link,hap1_assembly_name,hap1_assembly,hap2_assembly_name,hap2_assembly,hap2_pileup_bigwig,hap2_pileup_bed,hap1_pileup_bigwig,hap1_pileup_bed,hap1_pileup_bed_s3_path,hap1_pileup_bigwig_s3_path,hap2_pileup_bigwig_s3_path,hap2_pileup_bed_s3_path
HG01175,R941_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01175/hprc_r2/assembly_qc/read_alignments/ont/HG01175.R941_minimap2_2.28.corrected.bam,HG01175_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01175/assemblies/freeze_2/HG01175_pat_hprc_r2_v1.0.1.fa.gz,HG01175_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01175/assemblies/freeze_2/HG01175_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/methylation/ont_modkit/processing/HG01175/analysis/hprc_modkit_pileup_outputs/d748cf8f-5a8e-415f-a652-3f2b2bf84eed/HG01175_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG01175/analysis/hprc_modkit_pileup_outputs/2d28c0b4-bbce-40e4-bbfa-9b0ca3419b24/HG01175_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,/private/groups/hprc/methylation/ont_modkit/processing/HG01175/analysis/hprc_modkit_pileup_outputs/6ff10d6f-0934-4789-b907-fb2018ebd738/HG01175_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG01175/analysis/hprc_modkit_pileup_outputs/2d28c0b4-bbce-40e4-bbfa-9b0ca3419b24/HG01175_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01175/assemblies/freeze_2/annotation/methylation/ont/HG01175_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01175/assemblies/freeze_2/annotation/methylation/ont/HG01175_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01175/assemblies/freeze_2/annotation/methylation/ont/HG01175_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01175/assemblies/freeze_2/annotation/methylation/ont/HG01175_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed
HG01258,R941_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01258/hprc_r2/assembly_qc/read_alignments/ont/HG01258.R941_minimap2_2.28.corrected.bam,HG01258_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01258/assemblies/freeze_2/HG01258_pat_hprc_r2_v1.0.1.fa.gz,HG01258_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01258/assemblies/freeze_2/HG01258_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/methylation/ont_modkit/processing/HG01258/analysis/hprc_modkit_pileup_outputs/21b51c09-704c-47a7-a631-4c881153352e/HG01258_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG01258/analysis/hprc_modkit_pileup_outputs/825c83ee-0572-46e2-9d4a-cd3742816f24/HG01258_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,/private/groups/hprc/methylation/ont_modkit/processing/HG01258/analysis/hprc_modkit_pileup_outputs/7593f119-4d0a-4066-99ae-ff1b93ea4e02/HG01258_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG01258/analysis/hprc_modkit_pileup_outputs/825c83ee-0572-46e2-9d4a-cd3742816f24/HG01258_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01258/assemblies/freeze_2/annotation/methylation/ont/HG01258_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01258/assemblies/freeze_2/annotation/methylation/ont/HG01258_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01258/assemblies/freeze_2/annotation/methylation/ont/HG01258_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01258/assemblies/freeze_2/annotation/methylation/ont/HG01258_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed
HG01891,R941_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01891/hprc_r2/assembly_qc/read_alignments/ont/HG01891.R941_minimap2_2.28.corrected.bam,HG01891_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01891/assemblies/freeze_2/HG01891_pat_hprc_r2_v1.0.1.fa.gz,HG01891_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01891/assemblies/freeze_2/HG01891_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/methylation/ont_modkit/processing/HG01891/analysis/hprc_modkit_pileup_outputs/5cffba9b-8a93-4f0b-966c-9d91955fcb43/HG01891_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG01891/analysis/hprc_modkit_pileup_outputs/380f3e7b-d96c-4ef9-a1c0-c2182350eb2a/HG01891_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,/private/groups/hprc/methylation/ont_modkit/processing/HG01891/analysis/hprc_modkit_pileup_outputs/dbef7233-1a1e-4df0-af4a-3f5a3d0088f8/HG01891_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG01891/analysis/hprc_modkit_pileup_outputs/380f3e7b-d96c-4ef9-a1c0-c2182350eb2a/HG01891_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01891/assemblies/freeze_2/annotation/methylation/ont/HG01891_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01891/assemblies/freeze_2/annotation/methylation/ont/HG01891_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01891/assemblies/freeze_2/annotation/methylation/ont/HG01891_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01891/assemblies/freeze_2/annotation/methylation/ont/HG01891_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed
HG01952,R941_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01952/hprc_r2/assembly_qc/read_alignments/ont/HG01952.R941_minimap2_2.28.corrected.bam,HG01952_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01952/assemblies/freeze_2/HG01952_pat_hprc_r2_v1.0.1.fa.gz,HG01952_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01952/assemblies/freeze_2/HG01952_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/methylation/ont_modkit/processing/HG01952/analysis/hprc_modkit_pileup_outputs/476b2bf4-5fb6-419b-bba3-ae59170076e2/HG01952_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG01952/analysis/hprc_modkit_pileup_outputs/756cfaa6-be60-490d-84ef-fd924011fa4d/HG01952_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,/private/groups/hprc/methylation/ont_modkit/processing/HG01952/analysis/hprc_modkit_pileup_outputs/fafc7ae2-678d-4d71-948d-e34b26cb093e/HG01952_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG01952/analysis/hprc_modkit_pileup_outputs/756cfaa6-be60-490d-84ef-fd924011fa4d/HG01952_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01952/assemblies/freeze_2/annotation/methylation/ont/HG01952_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01952/assemblies/freeze_2/annotation/methylation/ont/HG01952_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01952/assemblies/freeze_2/annotation/methylation/ont/HG01952_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01952/assemblies/freeze_2/annotation/methylation/ont/HG01952_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed
HG02148,R941_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02148/hprc_r2/assembly_qc/read_alignments/ont/HG02148.R941_minimap2_2.28.corrected.bam,HG02148_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02148/assemblies/freeze_2/HG02148_pat_hprc_r2_v1.0.1.fa.gz,HG02148_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02148/assemblies/freeze_2/HG02148_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/methylation/ont_modkit/processing/HG02148/analysis/hprc_modkit_pileup_outputs/5b4ebbf0-da05-411e-bae1-6f866e718c2d/HG02148_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG02148/analysis/hprc_modkit_pileup_outputs/ddad8270-7e97-4ee4-9a74-94255595e0c2/HG02148_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,/private/groups/hprc/methylation/ont_modkit/processing/HG02148/analysis/hprc_modkit_pileup_outputs/864fbe20-de6a-48d4-8444-cec66f05da44/HG02148_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG02148/analysis/hprc_modkit_pileup_outputs/ddad8270-7e97-4ee4-9a74-94255595e0c2/HG02148_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02148/assemblies/freeze_2/annotation/methylation/ont/HG02148_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02148/assemblies/freeze_2/annotation/methylation/ont/HG02148_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02148/assemblies/freeze_2/annotation/methylation/ont/HG02148_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02148/assemblies/freeze_2/annotation/methylation/ont/HG02148_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed
HG02486,R941_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02486/hprc_r2/assembly_qc/read_alignments/ont/HG02486.R941_minimap2_2.28.corrected.bam,HG02486_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02486/assemblies/freeze_2/HG02486_pat_hprc_r2_v1.0.1.fa.gz,HG02486_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02486/assemblies/freeze_2/HG02486_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/methylation/ont_modkit/processing/HG02486/analysis/hprc_modkit_pileup_outputs/efb277a1-0f03-415e-9fde-0506801207fe/HG02486_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG02486/analysis/hprc_modkit_pileup_outputs/51bcf935-f6fd-4558-9e9a-ac04c4775fa0/HG02486_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,/private/groups/hprc/methylation/ont_modkit/processing/HG02486/analysis/hprc_modkit_pileup_outputs/5db343bc-6486-4d54-8651-3ddaa3f9506b/HG02486_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG02486/analysis/hprc_modkit_pileup_outputs/51bcf935-f6fd-4558-9e9a-ac04c4775fa0/HG02486_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02486/assemblies/freeze_2/annotation/methylation/ont/HG02486_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02486/assemblies/freeze_2/annotation/methylation/ont/HG02486_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02486/assemblies/freeze_2/annotation/methylation/ont/HG02486_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02486/assemblies/freeze_2/annotation/methylation/ont/HG02486_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed
HG02559,R941_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02559/hprc_r2/assembly_qc/read_alignments/ont/HG02559.R941_minimap2_2.28.corrected.bam,HG02559_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02559/assemblies/freeze_2/HG02559_pat_hprc_r2_v1.0.1.fa.gz,HG02559_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02559/assemblies/freeze_2/HG02559_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/methylation/ont_modkit/processing/HG02559/analysis/hprc_modkit_pileup_outputs/9b8772ab-0712-479b-903f-ad1e26bd747a/HG02559_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG02559/analysis/hprc_modkit_pileup_outputs/c7be4bb3-b61a-42a8-b432-5e04b6715ee3/HG02559_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,/private/groups/hprc/methylation/ont_modkit/processing/HG02559/analysis/hprc_modkit_pileup_outputs/2f38d348-3ba0-4a0a-a371-2a91baa12d37/HG02559_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG02559/analysis/hprc_modkit_pileup_outputs/c7be4bb3-b61a-42a8-b432-5e04b6715ee3/HG02559_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02559/assemblies/freeze_2/annotation/methylation/ont/HG02559_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02559/assemblies/freeze_2/annotation/methylation/ont/HG02559_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02559/assemblies/freeze_2/annotation/methylation/ont/HG02559_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02559/assemblies/freeze_2/annotation/methylation/ont/HG02559_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed
HG02572,R941_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02572/hprc_r2/assembly_qc/read_alignments/ont/HG02572.R941_minimap2_2.28.corrected.bam,HG02572_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02572/assemblies/freeze_2/HG02572_pat_hprc_r2_v1.0.1.fa.gz,HG02572_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02572/assemblies/freeze_2/HG02572_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/methylation/ont_modkit/processing/HG02572/analysis/hprc_modkit_pileup_outputs/b5e35b30-6d96-4ffb-98ac-3865b4612267/HG02572_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG02572/analysis/hprc_modkit_pileup_outputs/85983b9b-0de9-4d85-9a31-152f652dc40a/HG02572_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,/private/groups/hprc/methylation/ont_modkit/processing/HG02572/analysis/hprc_modkit_pileup_outputs/34d5e4dc-9c3f-4252-8394-48b68efaabca/HG02572_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG02572/analysis/hprc_modkit_pileup_outputs/85983b9b-0de9-4d85-9a31-152f652dc40a/HG02572_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02572/assemblies/freeze_2/annotation/methylation/ont/HG02572_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02572/assemblies/freeze_2/annotation/methylation/ont/HG02572_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02572/assemblies/freeze_2/annotation/methylation/ont/HG02572_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02572/assemblies/freeze_2/annotation/methylation/ont/HG02572_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed
HG02622,R941_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02622/hprc_r2/assembly_qc/read_alignments/ont/HG02622.R941_minimap2_2.28.corrected.bam,HG02622_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02622/assemblies/freeze_2/HG02622_pat_hprc_r2_v1.0.1.fa.gz,HG02622_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02622/assemblies/freeze_2/HG02622_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/methylation/ont_modkit/processing/HG02622/analysis/hprc_modkit_pileup_outputs/5c837bdb-eb23-4a3d-b467-c86badbe5963/HG02622_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG02622/analysis/hprc_modkit_pileup_outputs/9c61ef5f-90e8-4ac3-a469-b8b6bf4ae50d/HG02622_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,/private/groups/hprc/methylation/ont_modkit/processing/HG02622/analysis/hprc_modkit_pileup_outputs/5531b5fe-d921-413c-aad3-5d05e5c93752/HG02622_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG02622/analysis/hprc_modkit_pileup_outputs/9c61ef5f-90e8-4ac3-a469-b8b6bf4ae50d/HG02622_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02622/assemblies/freeze_2/annotation/methylation/ont/HG02622_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02622/assemblies/freeze_2/annotation/methylation/ont/HG02622_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02622/assemblies/freeze_2/annotation/methylation/ont/HG02622_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02622/assemblies/freeze_2/annotation/methylation/ont/HG02622_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed
HG02886,R941_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02886/hprc_r2/assembly_qc/read_alignments/ont/HG02886.R941_minimap2_2.28.corrected.bam,HG02886_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02886/assemblies/freeze_2/HG02886_pat_hprc_r2_v1.0.1.fa.gz,HG02886_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02886/assemblies/freeze_2/HG02886_mat_hprc_r2_v1.0.1.fa.gz,/private/groups/hprc/methylation/ont_modkit/processing/HG02886/analysis/hprc_modkit_pileup_outputs/06e8101e-ba16-4302-826e-2466c1491237/HG02886_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG02886/analysis/hprc_modkit_pileup_outputs/7618bc33-76d8-48b9-a2de-4d6f364c6f72/HG02886_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,/private/groups/hprc/methylation/ont_modkit/processing/HG02886/analysis/hprc_modkit_pileup_outputs/f5f4f78d-9d51-4823-9113-335e2baa0dfb/HG02886_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,/private/groups/hprc/methylation/ont_modkit/processing/HG02886/analysis/hprc_modkit_pileup_outputs/7618bc33-76d8-48b9-a2de-4d6f364c6f72/HG02886_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02886/assemblies/freeze_2/annotation/methylation/ont/HG02886_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02886/assemblies/freeze_2/annotation/methylation/ont/HG02886_pat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02886/assemblies/freeze_2/annotation/methylation/ont/HG02886_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.5mC.bigwig,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02886/assemblies/freeze_2/annotation/methylation/ont/HG02886_mat_hprc_r2_v1.0.1.R941_minimap2_2.28.CpG_pileup.bed
